state,year,governor,house,senate
Maryland,1999,Democrat,Democrat,Democrat
Maryland,2000,Democrat,Democrat,Democrat
Maryland,2001,Democrat,Democrat,Democrat
Maryland,2002,Democrat,Democrat,Democrat
Maryland,2007,Democrat,Democrat,Democrat
Maryland,2008,Democrat,Democrat,Democrat
Maryland,2009,Democrat,Democrat,Democrat
Maryland,2010,Democrat,Democrat,Democrat
Massachusetts,1953,Republican,Republican,Republican
Massachusetts,1954,Republican,Republican,Republican
Massachusetts,1959,Democrat,Democrat,Democrat
Massachusetts,1960,Democrat,Democrat,Democrat
Massachusetts,1963,Democrat,Democrat,Democrat
Massachusetts,1964,Democrat,Democrat,Democrat
Massachusetts,1975,Democrat,Democrat,Democrat
Massachusetts,1976,Democrat,Democrat,Democrat
Massachusetts,1977,Democrat,Democrat,Democrat
Massachusetts,1978,Democrat,Democrat,Democrat
Massachusetts,1979,Democrat,Democrat,Democrat
Massachusetts,1980,Democrat,Democrat,Democrat
Massachusetts,1981,Democrat,Democrat,Democrat
Massachusetts,1982,Democrat,Democrat,Democrat
Massachusetts,1983,Democrat,Democrat,Democrat
Massachusetts,1984,Democrat,Democrat,Democrat
Massachusetts,1985,Democrat,Democrat,Democrat
Massachusetts,1986,Democrat,Democrat,Democrat
Massachusetts,1987,Democrat,Democrat,Democrat
Massachusetts,1988,Democrat,Democrat,Democrat
Massachusetts,1989,Democrat,Democrat,Democrat
Massachusetts,1990,Democrat,Democrat,Democrat
Massachusetts,2007,Democrat,Democrat,Democrat
Massachusetts,2008,Democrat,Democrat,Democrat
Massachusetts,2009,Democrat,Democrat,Democrat
Massachusetts,2010,Democrat,Democrat,Democrat
Michigan,1963,Republican,Republican,Republican
Michigan,1964,Republican,Republican,Republican
Michigan,1967,Republican,Republican,Republican
Michigan,1968,Republican,Republican,Republican
Michigan,1983,Democrat,Democrat,Democrat
Michigan,1995,Republican,Republican,Republican
Michigan,1996,Republican,Republican,Republican
Michigan,1999,Republican,Republican,Republican
Michigan,2000,Republican,Republican,Republican
Michigan,2001,Republican,Republican,Republican
Michigan,2002,Republican,Republican,Republican
Minnesota,1951,Republican,Republican,Republican
Minnesota,1952,Republican,Republican,Republican
Minnesota,1953,Republican,Republican,Republican
Minnesota,1954,Republican,Republican,Republican
Minnesota,1967,Republican,Republican,Republican
Minnesota,1968,Republican,Republican,Republican
Minnesota,1969,Republican,Republican,Republican
Minnesota,1970,Republican,Republican,Republican
Minnesota,1973,Democrat,Democrat,Democrat
Minnesota,1974,Democrat,Democrat,Democrat
Minnesota,1975,Democrat,Democrat,Democrat
Minnesota,1976,Democrat,Democrat,Democrat
Minnesota,1977,Democrat,Democrat,Democrat
Minnesota,1978,Democrat,Democrat,Democrat
Minnesota,1983,Democrat,Democrat,Democrat
Minnesota,1984,Democrat,Democrat,Democrat
Minnesota,1987,Democrat,Democrat,Democrat
Minnesota,1988,Democrat,Democrat,Democrat
Minnesota,1989,Democrat,Democrat,Democrat
Minnesota,1990,Democrat,Democrat,Democrat
Mississippi,1951,Democrat,Democrat,Democrat
Mississippi,1952,Democrat,Democrat,Democrat
Mississippi,1953,Democrat,Democrat,Democrat
Mississippi,1954,Democrat,Democrat,Democrat
Mississippi,1955,Democrat,Democrat,Democrat
Mississippi,1956,Democrat,Democrat,Democrat
Mississippi,1957,Democrat,Democrat,Democrat
Mississippi,1958,Democrat,Democrat,Democrat
Mississippi,1959,Democrat,Democrat,Democrat
Mississippi,1960,Democrat,Democrat,Democrat
Mississippi,1961,Democrat,Democrat,Democrat
Mississippi,1962,Democrat,Democrat,Democrat
Mississippi,1963,Democrat,Democrat,Democrat
Mississippi,1964,Democrat,Democrat,Democrat
Mississippi,1965,Democrat,Democrat,Democrat
Mississippi,1966,Democrat,Democrat,Democrat
Mississippi,1967,Democrat,Democrat,Democrat
Mississippi,1968,Democrat,Democrat,Democrat
Mississippi,1969,Democrat,Democrat,Democrat
Mississippi,1970,Democrat,Democrat,Democrat
Mississippi,1971,Democrat,Democrat,Democrat
Mississippi,1972,Democrat,Democrat,Democrat
Mississippi,1973,Democrat,Democrat,Democrat
Mississippi,1974,Democrat,Democrat,Democrat
Mississippi,1975,Democrat,Democrat,Democrat
Mississippi,1976,Democrat,Democrat,Democrat
Mississippi,1977,Democrat,Democrat,Democrat
Mississippi,1978,Democrat,Democrat,Democrat
Mississippi,1979,Democrat,Democrat,Democrat
Mississippi,1980,Democrat,Democrat,Democrat
Mississippi,1981,Democrat,Democrat,Democrat
Mississippi,1982,Democrat,Democrat,Democrat
Mississippi,1983,Democrat,Democrat,Democrat
Mississippi,1984,Democrat,Democrat,Democrat
Mississippi,1985,Democrat,Democrat,Democrat
Mississippi,1986,Democrat,Democrat,Democrat
Mississippi,1987,Democrat,Democrat,Democrat
Mississippi,1988,Democrat,Democrat,Democrat
Mississippi,1989,Democrat,Democrat,Democrat
Mississippi,1990,Democrat,Democrat,Democrat
Mississippi,1991,Democrat,Democrat,Democrat
Mississippi,2000,Democrat,Democrat,Democrat
Mississippi,2001,Democrat,Democrat,Democrat
Mississippi,2002,Democrat,Democrat,Democrat
Mississippi,2003,Democrat,Democrat,Democrat
Missouri,1951,Democrat,Democrat,Democrat
Missouri,1952,Democrat,Democrat,Democrat
Missouri,1955,Democrat,Democrat,Democrat
Missouri,1956,Democrat,Democrat,Democrat
Missouri,1957,Democrat,Democrat,Democrat
Missouri,1958,Democrat,Democrat,Democrat
Missouri,1959,Democrat,Democrat,Democrat
Missouri,1960,Democrat,Democrat,Democrat
Missouri,1961,Democrat,Democrat,Democrat
Missouri,1962,Democrat,Democrat,Democrat
Missouri,1963,Democrat,Democrat,Democrat
Missouri,1964,Democrat,Democrat,Democrat
Missouri,1965,Democrat,Democrat,Democrat
Missouri,1966,Democrat,Democrat,Democrat
Missouri,1967,Democrat,Democrat,Democrat
Missouri,1968,Democrat,Democrat,Democrat
Missouri,1969,Democrat,Democrat,Democrat
Missouri,1970,Democrat,Democrat,Democrat
Missouri,1971,Democrat,Democrat,Democrat
Missouri,1972,Democrat,Democrat,Democrat
Missouri,1977,Democrat,Democrat,Democrat
Missouri,1978,Democrat,Democrat,Democrat
Missouri,1979,Democrat,Democrat,Democrat
Missouri,1980,Democrat,Democrat,Democrat
Missouri,1993,Democrat,Democrat,Democrat
Missouri,1994,Democrat,Democrat,Democrat
Missouri,1995,Democrat,Democrat,Democrat
Missouri,1996,Democrat,Democrat,Democrat
Montana,1953,Republican,Republican,Republican
Montana,1954,Republican,Republican,Republican
Montana,1973,Democrat,Democrat,Democrat
Montana,1974,Democrat,Democrat,Democrat
Montana,1975,Democrat,Democrat,Democrat
Montana,1976,Democrat,Democrat,Democrat
Montana,1995,Republican,Republican,Republican
Montana,1996,Republican,Republican,Republican
Montana,1997,Republican,Republican,Republican
Montana,1998,Republican,Republican,Republican
Montana,1999,Republican,Republican,Republican
Montana,2000,Republican,Republican,Republican
Montana,2001,Republican,Republican,Republican
Montana,2002,Republican,Republican,Republican
Montana,2003,Republican,Republican,Republican
Montana,2004,Republican,Republican,Republican
Nevada,1965,Democrat,Democrat,Democrat
Nevada,1966,Democrat,Democrat,Democrat
Nevada,1973,Democrat,Democrat,Democrat
Nevada,1974,Democrat,Democrat,Democrat
Nevada,1975,Democrat,Democrat,Democrat
Nevada,1976,Democrat,Democrat,Democrat
Nevada,1977,Democrat,Democrat,Democrat
Nevada,1978,Democrat,Democrat,Democrat
Nevada,1983,Democrat,Democrat,Democrat
Nevada,1984,Democrat,Democrat,Democrat
Nevada,1991,Democrat,Democrat,Democrat
Nevada,1992,Democrat,Democrat,Democrat
New Hampshire,1951,Republican,Republican,Republican
New Hampshire,1952,Republican,Republican,Republican
New Hampshire,1953,Republican,Republican,Republican
New Hampshire,1954,Republican,Republican,Republican
New Hampshire,1955,Republican,Republican,Republican
New Hampshire,1956,Republican,Republican,Republican
New Hampshire,1957,Republican,Republican,Republican
New Hampshire,1958,Republican,Republican,Republican
New Hampshire,1959,Republican,Republican,Republican
New Hampshire,1960,Republican,Republican,Republican
New Hampshire,1961,Republican,Republican,Republican
New Hampshire,1962,Republican,Republican,Republican
New Hampshire,1969,Republican,Republican,Republican
New Hampshire,1970,Republican,Republican,Republican
New Hampshire,1971,Republican,Republican,Republican
New Hampshire,1972,Republican,Republican,Republican
New Hampshire,1973,Republican,Republican,Republican
New Hampshire,1974,Republican,Republican,Republican
New Hampshire,1983,Republican,Republican,Republican
New Hampshire,1984,Republican,Republican,Republican
New Hampshire,1985,Republican,Republican,Republican
New Hampshire,1986,Republican,Republican,Republican
New Hampshire,1987,Republican,Republican,Republican
New Hampshire,1988,Republican,Republican,Republican
New Hampshire,1989,Republican,Republican,Republican
New Hampshire,1990,Republican,Republican,Republican
New Hampshire,1991,Republican,Republican,Republican
New Hampshire,1992,Republican,Republican,Republican
New Hampshire,1993,Republican,Republican,Republican
New Hampshire,1994,Republican,Republican,Republican
New Hampshire,1995,Republican,Republican,Republican
New Hampshire,1996,Republican,Republican,Republican
New Hampshire,2003,Republican,Republican,Republican
New Hampshire,2004,Republican,Republican,Republican
New Hampshire,2007,Democrat,Democrat,Democrat
New Hampshire,2008,Democrat,Democrat,Democrat
New Hampshire,2009,Democrat,Democrat,Democrat
New Hampshire,2010,Democrat,Democrat,Democrat
New Jersey,1951,Republican,Republican,Republican
New Jersey,1952,Republican,Republican,Republican
New Jersey,1953,Republican,Republican,Republican
New Jersey,1966,Democrat,Democrat,Democrat
New Jersey,1967,Democrat,Democrat,Democrat
New Jersey,1970,Republican,Republican,Republican
New Jersey,1971,Republican,Republican,Republican
New Jersey,1974,Democrat,Democrat,Democrat
New Jersey,1975,Democrat,Democrat,Democrat
New Jersey,1976,Democrat,Democrat,Democrat
New Jersey,1977,Democrat,Democrat,Democrat
New Jersey,1978,Democrat,Democrat,Democrat
New Jersey,1979,Democrat,Democrat,Democrat
New Jersey,1980,Democrat,Democrat,Democrat
New Jersey,1981,Democrat,Democrat,Democrat
New Jersey,1990,Democrat,Democrat,Democrat
New Jersey,1991,Democrat,Democrat,Democrat
New Jersey,1994,Republican,Republican,Republican
New Jersey,1995,Republican,Republican,Republican
New Jersey,1996,Republican,Republican,Republican
New Jersey,1997,Republican,Republican,Republican
New Jersey,1998,Republican,Republican,Republican
New Jersey,1999,Republican,Republican,Republican
New Jersey,2000,Republican,Republican,Republican
New Jersey,2001,Republican,Republican,Republican
New Jersey,2004,Democrat,Democrat,Democrat
New Jersey,2005,Democrat,Democrat,Democrat
New Jersey,2006,Democrat,Democrat,Democrat
New Jersey,2007,Democrat,Democrat,Democrat
New Jersey,2008,Democrat,Democrat,Democrat
New Jersey,2009,Democrat,Democrat,Democrat
New Mexico,1955,Democrat,Democrat,Democrat
New Mexico,1956,Democrat,Democrat,Democrat
New Mexico,1959,Democrat,Democrat,Democrat
New Mexico,1960,Democrat,Democrat,Democrat
New Mexico,1963,Democrat,Democrat,Democrat
New Mexico,1964,Democrat,Democrat,Democrat
New Mexico,1965,Democrat,Democrat,Democrat
New Mexico,1966,Democrat,Democrat,Democrat
New Mexico,1971,Democrat,Democrat,Democrat
New Mexico,1972,Democrat,Democrat,Democrat
New Mexico,1973,Democrat,Democrat,Democrat
New Mexico,1974,Democrat,Democrat,Democrat
New Mexico,1975,Democrat,Democrat,Democrat
New Mexico,1976,Democrat,Democrat,Democrat
New Mexico,1977,Democrat,Democrat,Democrat
New Mexico,1978,Democrat,Democrat,Democrat
New Mexico,1979,Democrat,Democrat,Democrat
New Mexico,1980,Democrat,Democrat,Democrat
New Mexico,1981,Democrat,Democrat,Democrat
New Mexico,1982,Democrat,Democrat,Democrat
New Mexico,1983,Democrat,Democrat,Democrat
New Mexico,1984,Democrat,Democrat,Democrat
New Mexico,1991,Democrat,Democrat,Democrat
New Mexico,1992,Democrat,Democrat,Democrat
New Mexico,1993,Democrat,Democrat,Democrat
New Mexico,1994,Democrat,Democrat,Democrat
New Mexico,2003,Democrat,Democrat,Democrat
New Mexico,2004,Democrat,Democrat,Democrat
New Mexico,2005,Democrat,Democrat,Democrat
New Mexico,2006,Democrat,Democrat,Democrat
New Mexico,2007,Democrat,Democrat,Democrat
New Mexico,2008,Democrat,Democrat,Democrat
New Mexico,2009,Democrat,Democrat,Democrat
New Mexico,2010,Democrat,Democrat,Democrat
New York,1951,Republican,Republican,Republican
New York,1952,Republican,Republican,Republican
New York,1953,Republican,Republican,Republican
New York,1954,Republican,Republican,Republican
New York,1959,Republican,Republican,Republican
New York,1960,Republican,Republican,Republican
New York,1961,Republican,Republican,Republican
New York,1962,Republican,Republican,Republican
New York,1963,Republican,Republican,Republican
New York,1964,Republican,Republican,Republican
New York,1969,Republican,Republican,Republican
New York,1970,Republican,Republican,Republican
New York,1971,Republican,Republican,Republican
New York,1972,Republican,Republican,Republican
New York,1973,Republican,Republican,Republican
New York,1974,Republican,Republican,Republican
New York,2009,Democrat,Democrat,Democrat
New York,2010,Democrat,Democrat,Democrat
North Carolina,1951,Democrat,Democrat,Democrat
North Carolina,1952,Democrat,Democrat,Democrat
North Carolina,1953,Democrat,Democrat,Democrat
North Carolina,1954,Democrat,Democrat,Democrat
North Carolina,1955,Democrat,Democrat,Democrat
North Carolina,1956,Democrat,Democrat,Democrat
North Carolina,1957,Democrat,Democrat,Democrat
North Carolina,1958,Democrat,Democrat,Democrat
North Carolina,1959,Democrat,Democrat,Democrat
North Carolina,1960,Democrat,Democrat,Democrat
North Carolina,1961,Democrat,Democrat,Democrat
North Carolina,1962,Democrat,Democrat,Democrat
North Carolina,1963,Democrat,Democrat,Democrat
North Carolina,1964,Democrat,Democrat,Democrat
North Carolina,1965,Democrat,Democrat,Democrat
North Carolina,1966,Democrat,Democrat,Democrat
North Carolina,1967,Democrat,Democrat,Democrat
North Carolina,1968,Democrat,Democrat,Democrat
North Carolina,1969,Democrat,Democrat,Democrat
North Carolina,1970,Democrat,Democrat,Democrat
North Carolina,1971,Democrat,Democrat,Democrat
North Carolina,1972,Democrat,Democrat,Democrat
North Carolina,1977,Democrat,Democrat,Democrat
North Carolina,1978,Democrat,Democrat,Democrat
North Carolina,1979,Democrat,Democrat,Democrat
North Carolina,1980,Democrat,Democrat,Democrat
North Carolina,1981,Democrat,Democrat,Democrat
North Carolina,1982,Democrat,Democrat,Democrat
North Carolina,1983,Democrat,Democrat,Democrat
North Carolina,1984,Democrat,Democrat,Democrat
North Carolina,1993,Democrat,Democrat,Democrat
North Carolina,1994,Democrat,Democrat,Democrat
North Carolina,1999,Democrat,Democrat,Democrat
North Carolina,2000,Democrat,Democrat,Democrat
North Carolina,2001,Democrat,Democrat,Democrat
North Carolina,2002,Democrat,Democrat,Democrat
North Carolina,2004,Democrat,Split,Democrat
North Carolina,2005,Democrat,Democrat,Democrat
North Carolina,2006,Democrat,Democrat,Democrat
North Carolina,2007,Democrat,Democrat,Democrat
North Carolina,2008,Democrat,Democrat,Democrat
North Carolina,2009,Democrat,Democrat,Democrat
North Carolina,2010,Democrat,Democrat,Democrat
North Dakota,1951,Republican,Republican,Republican
North Dakota,1952,Republican,Republican,Republican
North Dakota,1953,Republican,Republican,Republican
North Dakota,1954,Republican,Republican,Republican
North Dakota,1955,Republican,Republican,Republican
North Dakota,1956,Republican,Republican,Republican
North Dakota,1957,Republican,Republican,Republican
North Dakota,1958,Republican,Republican,Republican
North Dakota,1959,Republican,Republican,Republican
North Dakota,1960,Republican,Republican,Republican
North Dakota,1981,Republican,Republican,Republican
North Dakota,1982,Republican,Republican,Republican
North Dakota,1995,Republican,Republican,Republican
North Dakota,1996,Republican,Republican,Republican
North Dakota,1997,Republican,Republican,Republican
North Dakota,1998,Republican,Republican,Republican
North Dakota,1999,Republican,Republican,Republican
North Dakota,2000,Republican,Republican,Republican
North Dakota,2001,Republican,Republican,Republican
North Dakota,2002,Republican,Republican,Republican
North Dakota,2003,Republican,Republican,Republican
North Dakota,2004,Republican,Republican,Republican
North Dakota,2005,Republican,Republican,Republican
North Dakota,2006,Republican,Republican,Republican
North Dakota,2007,Republican,Republican,Republican
North Dakota,2008,Republican,Republican,Republican
North Dakota,2009,Republican,Republican,Republican
North Dakota,2010,Republican,Republican,Republican
Ohio,1957,Republican,Republican,Republican
Ohio,1958,Republican,Republican,Republican
Ohio,1959,Democrat,Democrat,Democrat
Ohio,1960,Democrat,Democrat,Democrat
Ohio,1963,Republican,Republican,Republican
Ohio,1964,Republican,Republican,Republican
Ohio,1965,Republican,Republican,Republican
Ohio,1966,Republican,Republican,Republican
Ohio,1967,Republican,Republican,Republican
Ohio,1968,Republican,Republican,Republican
Ohio,1969,Republican,Republican,Republican
Ohio,1970,Republican,Republican,Republican
Ohio,1983,Democrat,Democrat,Democrat
Ohio,1984,Democrat,Democrat,Democrat
Ohio,1995,Republican,Republican,Republican
Ohio,1996,Republican,Republican,Republican
Ohio,1997,Republican,Republican,Republican
Ohio,1998,Republican,Republican,Republican
Ohio,1999,Republican,Republican,Republican
Ohio,2000,Republican,Republican,Republican
Ohio,2001,Republican,Republican,Republican
Ohio,2002,Republican,Republican,Republican
Ohio,2003,Republican,Republican,Republican
Ohio,2004,Republican,Republican,Republican
Ohio,2005,Republican,Republican,Republican
Ohio,2006,Republican,Republican,Republican
Oklahoma,1951,Democrat,Democrat,Democrat
Oklahoma,1952,Democrat,Democrat,Democrat
Oklahoma,1953,Democrat,Democrat,Democrat
Oklahoma,1954,Democrat,Democrat,Democrat
Oklahoma,1955,Democrat,Democrat,Democrat
Oklahoma,1956,Democrat,Democrat,Democrat
Oklahoma,1957,Democrat,Democrat,Democrat
Oklahoma,1958,Democrat,Democrat,Democrat
Oklahoma,1959,Democrat,Democrat,Democrat
Oklahoma,1960,Democrat,Democrat,Democrat
Oklahoma,1961,Democrat,Democrat,Democrat
Oklahoma,1962,Democrat,Democrat,Democrat
Oklahoma,1971,Democrat,Democrat,Democrat
Oklahoma,1972,Democrat,Democrat,Democrat
Oklahoma,1973,Democrat,Democrat,Democrat
Oklahoma,1974,Democrat,Democrat,Democrat
Oklahoma,1975,Democrat,Democrat,Democrat
Oklahoma,1976,Democrat,Democrat,Democrat
Oklahoma,1977,Democrat,Democrat,Democrat
Oklahoma,1978,Democrat,Democrat,Democrat
Oklahoma,1979,Democrat,Democrat,Democrat
Oklahoma,1980,Democrat,Democrat,Democrat
Oklahoma,1981,Democrat,Democrat,Democrat
Oklahoma,1982,Democrat,Democrat,Democrat
Oklahoma,1983,Democrat,Democrat,Democrat
Oklahoma,1984,Democrat,Democrat,Democrat
Oklahoma,1985,Democrat,Democrat,Democrat
Oklahoma,1986,Democrat,Democrat,Democrat
Oklahoma,1991,Democrat,Democrat,Democrat
Oklahoma,1992,Democrat,Democrat,Democrat
Oregon,1951,Republican,Republican,Republican
Oregon,1952,Republican,Republican,Republican
Oregon,1953,Republican,Republican,Republican
Oregon,1954,Republican,Republican,Republican
Oregon,1955,Republican,Republican,Republican
Oregon,1956,Republican,Republican,Republican
Oregon,1975,Democrat,Democrat,Democrat
Oregon,1976,Democrat,Democrat,Democrat
Oregon,1977,Democrat,Democrat,Democrat
Oregon,1978,Democrat,Democrat,Democrat
Oregon,1987,Democrat,Democrat,Democrat
Oregon,1988,Democrat,Democrat,Democrat
Oregon,1989,Democrat,Democrat,Democrat
Oregon,1990,Democrat,Democrat,Democrat
Pennsylvania,1951,Republican,Republican,Republican
Pennsylvania,1952,Republican,Republican,Republican
Pennsylvania,1953,Republican,Republican,Republican
Pennsylvania,1954,Republican,Republican,Republican
Pennsylvania,1961,Democrat,Democrat,Democrat
Pennsylvania,1962,Democrat,Democrat,Democrat
Pennsylvania,1963,Republican,Republican,Republican
Pennsylvania,1964,Republican,Republican,Republican
Pennsylvania,1967,Republican,Republican,Republican
Pennsylvania,1968,Republican,Republican,Republican
Pennsylvania,1971,Democrat,Democrat,Democrat
Pennsylvania,1972,Democrat,Democrat,Democrat
Pennsylvania,1975,Democrat,Democrat,Democrat
Pennsylvania,1976,Democrat,Democrat,Democrat
Pennsylvania,1977,Democrat,Democrat,Democrat
Pennsylvania,1978,Democrat,Democrat,Democrat
Pennsylvania,1981,Republican,Republican,Republican
Pennsylvania,1982,Republican,Republican,Republican
Pennsylvania,1993,Democrat,Democrat,Democrat
Pennsylvania,1995,Republican,Republican,Republican
Pennsylvania,1996,Republican,Republican,Republican
Pennsylvania,1997,Republican,Republican,Republican
Pennsylvania,1998,Republican,Republican,Republican
Pennsylvania,1999,Republican,Republican,Republican
Pennsylvania,2000,Republican,Republican,Republican
Pennsylvania,2001,Republican,Republican,Republican
Pennsylvania,2002,Republican,Republican,Republican
Rhode Island,1961,Democrat,Democrat,Democrat
Rhode Island,1962,Democrat,Democrat,Democrat
Rhode Island,1969,Democrat,Democrat,Democrat
Rhode Island,1970,Democrat,Democrat,Democrat
Rhode Island,1971,Democrat,Democrat,Democrat
Rhode Island,1972,Democrat,Democrat,Democrat
Rhode Island,1973,Democrat,Democrat,Democrat
Rhode Island,1974,Democrat,Democrat,Democrat
Rhode Island,1975,Democrat,Democrat,Democrat
Rhode Island,1976,Democrat,Democrat,Democrat
Rhode Island,1977,Democrat,Democrat,Democrat
Rhode Island,1978,Democrat,Democrat,Democrat
Rhode Island,1979,Democrat,Democrat,Democrat
Rhode Island,1980,Democrat,Democrat,Democrat
Rhode Island,1981,Democrat,Democrat,Democrat
Rhode Island,1982,Democrat,Democrat,Democrat
Rhode Island,1983,Democrat,Democrat,Democrat
Rhode Island,1984,Democrat,Democrat,Democrat
Rhode Island,1991,Democrat,Democrat,Democrat
Rhode Island,1992,Democrat,Democrat,Democrat
Rhode Island,1993,Democrat,Democrat,Democrat
Rhode Island,1994,Democrat,Democrat,Democrat
South Carolina,1951,Democrat,Democrat,Democrat
South Carolina,1952,Democrat,Democrat,Democrat
South Carolina,1953,Democrat,Democrat,Democrat
South Carolina,1954,Democrat,Democrat,Democrat
South Carolina,1955,Democrat,Democrat,Democrat
South Carolina,1956,Democrat,Democrat,Democrat
South Carolina,1957,Democrat,Democrat,Democrat
South Carolina,1958,Democrat,Democrat,Democrat
South Carolina,1959,Democrat,Democrat,Democrat
South Carolina,1960,Democrat,Democrat,Democrat
South Carolina,1961,Democrat,Democrat,Democrat
South Carolina,1962,Democrat,Democrat,Democrat
South Carolina,1963,Democrat,Democrat,Democrat
South Carolina,1964,Democrat,Democrat,Democrat
South Carolina,1965,Democrat,Democrat,Democrat
South Carolina,1966,Democrat,Democrat,Democrat
South Carolina,1967,Democrat,Democrat,Democrat
South Carolina,1968,Democrat,Democrat,Democrat
South Carolina,1969,Democrat,Democrat,Democrat
South Carolina,1970,Democrat,Democrat,Democrat
South Carolina,1971,Democrat,Democrat,Democrat
South Carolina,1972,Democrat,Democrat,Democrat
South Carolina,1973,Democrat,Democrat,Democrat
South Carolina,1974,Democrat,Democrat,Democrat
South Carolina,1979,Democrat,Democrat,Democrat
South Carolina,1980,Democrat,Democrat,Democrat
South Carolina,1981,Democrat,Democrat,Democrat
South Carolina,1982,Democrat,Democrat,Democrat
South Carolina,1983,Democrat,Democrat,Democrat
South Carolina,1984,Democrat,Democrat,Democrat
South Carolina,1985,Democrat,Democrat,Democrat
South Carolina,1986,Democrat,Democrat,Democrat
South Carolina,2003,Republican,Republican,Republican
South Carolina,2004,Republican,Republican,Republican
South Carolina,2005,Republican,Republican,Republican
South Carolina,2006,Republican,Republican,Republican
South Carolina,2007,Republican,Republican,Republican
South Carolina,2008,Republican,Republican,Republican
South Carolina,2009,Republican,Republican,Republican
South Carolina,2010,Republican,Republican,Republican
South Dakota,1951,Republican,Republican,Republican
South Dakota,1952,Republican,Republican,Republican
South Dakota,1953,Republican,Republican,Republican
South Dakota,1954,Republican,Republican,Republican
South Dakota,1955,Republican,Republican,Republican
South Dakota,1956,Republican,Republican,Republican
South Dakota,1957,Republican,Republican,Republican
South Dakota,1958,Republican,Republican,Republican
South Dakota,1961,Republican,Republican,Republican
South Dakota,1962,Republican,Republican,Republican
South Dakota,1963,Republican,Republican,Republican
South Dakota,1964,Republican,Republican,Republican
South Dakota,1965,Republican,Republican,Republican
South Dakota,1966,Republican,Republican,Republican
South Dakota,1967,Republican,Republican,Republican
South Dakota,1968,Republican,Republican,Republican
South Dakota,1969,Republican,Republican,Republican
South Dakota,1970,Republican,Republican,Republican
South Dakota,1973,Democrat,Democrat,Democrat
South Dakota,1974,Democrat,Democrat,Democrat
South Dakota,1979,Republican,Republican,Republican
South Dakota,1980,Republican,Republican,Republican
South Dakota,1981,Republican,Republican,Republican
South Dakota,1982,Republican,Republican,Republican
South Dakota,1983,Republican,Republican,Republican
South Dakota,1984,Republican,Republican,Republican
South Dakota,1985,Republican,Republican,Republican
South Dakota,1986,Republican,Republican,Republican
South Dakota,1987,Republican,Republican,Republican
South Dakota,1988,Republican,Republican,Republican
South Dakota,1989,Republican,Republican,Republican
South Dakota,1990,Republican,Republican,Republican
South Dakota,1991,Republican,Republican,Republican
South Dakota,1992,Republican,Republican,Republican
South Dakota,1995,Republican,Republican,Republican
South Dakota,1996,Republican,Republican,Republican
South Dakota,2001,Republican,Republican,Republican
South Dakota,2002,Republican,Republican,Republican
South Dakota,2003,Republican,Republican,Republican
South Dakota,2004,Republican,Republican,Republican
South Dakota,2005,Republican,Republican,Republican
South Dakota,2006,Republican,Republican,Republican
Tennessee,1951,Democrat,Democrat,Democrat
Tennessee,1952,Democrat,Democrat,Democrat
Tennessee,1953,Democrat,Democrat,Democrat
Tennessee,1954,Democrat,Democrat,Democrat
Tennessee,1955,Democrat,Democrat,Democrat
Tennessee,1956,Democrat,Democrat,Democrat
Tennessee,1957,Democrat,Democrat,Democrat
Tennessee,1958,Democrat,Democrat,Democrat
Tennessee,1959,Democrat,Democrat,Democrat
Tennessee,1960,Democrat,Democrat,Democrat
Tennessee,1961,Democrat,Democrat,Democrat
Tennessee,1962,Democrat,Democrat,Democrat
Tennessee,1963,Democrat,Democrat,Democrat
Tennessee,1964,Democrat,Democrat,Democrat
Tennessee,1965,Democrat,Democrat,Democrat
Tennessee,1966,Democrat,Democrat,Democrat
Tennessee,1967,Democrat,Democrat,Democrat
Tennessee,1968,Democrat,Democrat,Democrat
Tennessee,1975,Democrat,Democrat,Democrat
Tennessee,1976,Democrat,Democrat,Democrat
Tennessee,1977,Democrat,Democrat,Democrat
Tennessee,1978,Democrat,Democrat,Democrat
Tennessee,1987,Democrat,Democrat,Democrat
Tennessee,1988,Democrat,Democrat,Democrat
Tennessee,1989,Democrat,Democrat,Democrat
Tennessee,1990,Democrat,Democrat,Democrat
Tennessee,1991,Democrat,Democrat,Democrat
Tennessee,1992,Democrat,Democrat,Democrat
Tennessee,1993,Democrat,Democrat,Democrat
Tennessee,1994,Democrat,Democrat,Democrat
Tennessee,2003,Democrat,Democrat,Democrat
Tennessee,2004,Democrat,Democrat,Democrat
Texas,1951,Democrat,Democrat,Democrat
Texas,1952,Democrat,Democrat,Democrat
Texas,1953,Democrat,Democrat,Democrat
Texas,1954,Democrat,Democrat,Democrat
Texas,1955,Democrat,Democrat,Democrat
Texas,1956,Democrat,Democrat,Democrat
Texas,1957,Democrat,Democrat,Democrat
Texas,1958,Democrat,Democrat,Democrat
Texas,1959,Democrat,Democrat,Democrat
Texas,1960,Democrat,Democrat,Democrat
Texas,1961,Democrat,Democrat,Democrat
Texas,1962,Democrat,Democrat,Democrat
Texas,1963,Democrat,Democrat,Democrat
Texas,1964,Democrat,Democrat,Democrat
Texas,1965,Democrat,Democrat,Democrat
Texas,1966,Democrat,Democrat,Democrat
Texas,1967,Democrat,Democrat,Democrat
Texas,1968,Democrat,Democrat,Democrat
Texas,1969,Democrat,Democrat,Democrat
Texas,1970,Democrat,Democrat,Democrat
Texas,1971,Democrat,Democrat,Democrat
